3.7395171902577,0.983132530120482
13.0769015567285,0.959036144578313
31.9782261065787,1
489.0129816669,1
1045.72496380556,0.997590361445783
12787.8082792676,1
8551.43177036061,0.968674698795181
42762.9799149025,1
83623.8381991536,0.971084337349398
178824.567961385,1
478202.288860369,0.997590361445783
1118262.31430077,0.971084337349398
3739517.1902573,0.95421686746988
4276297.99149011,0.930120481927711
89424456.7854523,0.934939759036145
4676305.89870665,0.889156626506024
6992946.3151582,0.879518072289157
23384712.7115535,0.826506024096386
522933.665666634,0.821686746987952
44718.3156237287,0.862650602409638
34196.4152821212,0.874698795180723
31271.2780461049,0.862650602409638
17487.1262951168,0.918072289156627
2044.93548737976,0.942168674698795
327.011561029171,0.898795180722892
10.9354069992615,0.840963855421687
57.1849246768052,0.797590361445783
10.0000000000005,0.686746987951807
2.99039222821137,0.383132530120482
1710.05354324356,0.83855421686747
1000.00000000002,0.795180722891566
4372.97202465992,0.821686746987952
195551.943212474,0.766265060240964
319782.261065763,0.756626506024096
114354.280885009,0.749397590361446
8942.44567854588,0.744578313253012
55920.7278619512,0.713253012048193
21867.8368582807,0.662650602409639
26150.2429560828,0.650602409638554
34196.4152821212,0.626506024096386
9778.92830636816,0.636144578313253
7478.01630527457,0.595180722891566
19997.2775222343,0.506024096385542
4471831.56237269,0.759036144578313
11958312.6239479,0.75421686746988
11435428.0885004,0.672289156626506
11958312.6239479,0.636144578313253
21384400.8852471,0.578313253012048
26741420.0583225,0.566265060240964
38240562.4941744,0.590361445783133
17882456.7961379,0.539759036144578
2990392.22821105,0.616867469879518
1828672.45120233,0.643373493975904
1022606.94492335,0.631325301204819
279641.705225992,0.660240963855422
292428.31207597,0.693975903614458
255721.351061639,0.590361445783133
156377.67696795,0.575903614457831
99999.9999999979,0.559036144578313
8177.51518452871,0.43855421686747
9351.3386835304,0.383132530120482
39105.0647843217,0.440963855421687
136748.424070977,0.51566265060241
195551.943212474,0.462650602409639
279641.705225992,0.462650602409639
1118262.31430077,0.469879518072289
1069365.61046727,0.443373493975904
1748712.62951162,0.460240963855422
2091165.23131473,0.453012048192771
1999727.75222338,0.428915662650603
1672249.09994287,0.546987951807229
133725303.499884,0.486746987951807
427629799.148993,0.508433734939759
250068075.843926,0.395180722891567
54684478.8601916,0.390361445783133
65393409.3887889,0.36144578313253
39989110.830124,0.346987951807229
16352804.05873,0.344578313253012
17100535.4324345,0.346987951807229
47820228.8860354,0.306024096385542
78199483.3016997,0.306024096385542
78199483.3016997,0.27710843373494
24453977.8538922,0.250602409638554
22362201.8417281,0.226506024096386
13076901.5567272,0.224096385542169
18700131.4858954,0.214457831325301
4089314.24561967,0.28433734939759
3910506.47843201,0.318072289156627
1599128.98498409,0.274698795180723
1022606.94492335,0.339759036144578
1022606.94492335,0.31566265060241
715103.546735729,0.31566265060241
522933.665666634,0.344578313253012
267414.200583236,0.380722891566265
522933.665666634,0.402409638554217
171005.354324349,0.289156626506024
279641.705225992,0.228915662650603
855143.177036026,0.212048192771084
1069365.61046727,0.219277108433735
1337253.03499889,0.216867469879518
9999999.99999947,0.168674698795181
6115159.18865334,0.062650602409639
11435428.0885004,0.019277108433735
334404.293378651,0.156626506024097
99999.9999999979,0.163855421686747
55920.7278619512,0.163855421686747
7151.03546735746,0.195180722891566
5000.68071210256,0.137349397590362
27345.9618687557,0.057831325301205
73126.9853231313,0.096385542168675
